Region,Channel,Event,Timestamp,animal.ID,Trial,index,Signal,Reference,dFF,zdFF
Region0R,560,FD,1.1000000000002998,B1757,5,5151,0.0312790731908379,0.0167689748572101,0.002575223074562265,-0.8149620614430421
Region0R,560,FD,1.2000000000003013,B1757,5,5152,0.0311370193723135,0.016791055761644,0.0013482134877817072,-1.1796853350576655
Region0R,560,FD,1.3000000000003027,B1757,5,5153,0.0314395277630572,0.0168572984749455,0.00041048480923791433,-1.4584211143747454
Region0R,560,FD,1.4000000000003041,B1757,5,5154,0.0314189189189189,0.0169500382735677,-0.0009267606594927744,-1.855911525400364
Region0R,560,FD,1.5000000000003055,B1757,5,5155,0.0314888417829594,0.0169235411882471,0.0017228258894893802,-1.0683334247225962
Region0R,560,FD,1.600000000000307,B1757,5,5156,0.0314409998233528,0.0168963080727787,0.0016844550575613646,-1.0797389879576986
Region0R,560,FD,1.7000000000003084,B1757,5,5157,0.0313578284166519,0.0168882117411529,0.0020909801892087902,-0.9589011571709847
Region0R,560,FD,1.8000000000003098,B1757,5,5158,0.0314225990696579,0.0169007242536654,0.0018664085234354347,-1.0256541100283902
Region0R,560,FD,1.9000000000003112,B1757,5,5159,0.031547724194783,0.0167439498321851,0.0013807393195508118,-1.1700171727485245
Region0R,560,FD,2.0000000000003126,B1757,5,5160,0.0313909497733027,0.0168911558617441,0.0020152296426981346,-0.9814176783123996
Region0R,560,FD,2.100000000000314,B1757,5,5161,0.0316478242948831,0.0168396337513985,0.002502487014052696,-0.8365825397055527
Region0R,560,FD,2.2000000000003155,B1757,5,5162,0.0315020903256197,0.0169191250073603,0.0019358535922990704,-1.0050118647474917
Region0R,560,FD,2.300000000000317,B1757,5,5163,0.0316360478125184,0.016959606665489,0.00191762674691224,-1.0104297154218251
Region0R,560,FD,2.4000000000003183,B1757,5,5164,0.0318988105752812,0.0170324736501207,0.0017210134134090557,-1.0688721753700943
Region0R,560,FD,2.5000000000003197,B1757,5,5165,0.0315852617323206,0.0169058764647,0.0003963385688019617,-1.4626260229400303
Region0R,560,FD,2.600000000000321,B1757,5,5166,0.0315079785668021,0.0169677029971148,-0.00021052194757813225,-1.6430126772467444
Region0R,560,FD,2.7000000000003226,B1757,5,5167,0.0316161749985279,0.0169654949066714,-0.0012203374651584085,-1.943175956561523
Region0R,560,FD,2.800000000000324,B1757,5,5168,0.0315904139433551,0.0169677029971148,-0.0012939102883016522,-1.9650451588847748
Region0R,560,FD,2.9000000000003254,B1757,5,5169,0.0316529765059177,0.0168970441029265,-0.0019357739088587261,-2.155836333970824
Region0R,560,FD,3.000000000000327,B1757,5,5170,0.0314527763057175,0.0169647588765236,-0.001812763666203511,-2.119272073289654
Region0R,560,FD,3.1000000000003283,B1757,5,5171,0.0316654890184302,0.0169375257610552,-0.0020970833478437707,-2.203784864516483
Region0R,560,FD,3.2000000000003297,B1757,5,5172,0.0317133309780369,0.0169875758111052,-0.001475535594729547,-2.0190324928431425
Region0R,560,FD,3.300000000000331,B1757,5,5173,0.0318804098215863,0.0170906200317965,-0.0013135267970225371,-1.970876080953072
Region0R,560,FD,3.4000000000003325,B1757,5,5174,0.0319805099216864,0.0170442501324854,-0.0018275946122873303,-2.123680507636679
Region0R,560,FD,3.500000000000334,B1757,5,5175,0.0320828181122299,0.0170788435494318,-0.002921718094014928,-2.4489039633403604
Region0R,560,FD,3.6000000000003354,B1757,5,5176,0.0320283518812931,0.0170633869163281,-0.0016638723977863944,-2.0750147900420077
Region0R,560,FD,3.700000000000337,B1757,5,5177,0.031920891479715,0.0170398339515987,-0.002192546444499774,-2.2321608556227317
Region0R,560,FD,3.800000000000338,B1757,5,5178,0.0319937584643467,0.0171340458105164,-0.0017080486258220853,-2.0881459820707504
Region0R,560,FD,3.9000000000003396,B1757,5,5179,0.0320187834893717,0.0171060766649002,-0.0005899557070917355,-1.7557977152616553
Region0R,560,FD,4.000000000000341,B1757,5,5180,0.0321770299711476,0.0170619148560325,0.0001365558486389959,-1.53984530887483
Region0R,560,FD,4.1000000000003425,B1757,5,5181,0.0320592651475004,0.0171023965141612,0.0001844197000615451,-1.525617986801137
Region0R,560,FD,4.200000000000344,B1757,5,5182,0.0321461167049402,0.0170700111876582,0.0008293469871457904,-1.333916150138282
Region0R,560,FD,4.300000000000345,B1757,5,5183,0.0322285520814933,0.0170891479715009,0.0019126630074318626,-1.0119051654363629
Region0R,560,FD,4.400000000000347,B1757,5,5184,0.0322086792675028,0.0170435141023376,0.002849683848466695,-0.7333797877463254
Region0R,560,FD,4.500000000000348,B1757,5,5185,0.0323021550962727,0.0171384619914032,0.0030681947765469897,-0.6684283628604595
Region0R,560,FD,4.60000000000035,B1757,5,5186,0.032322763940411,0.0170898840016487,0.0025611912634239883,-0.8191329563962937
Region0R,560,FD,4.700000000000351,B1757,5,5187,0.0321093151975505,0.0169942000824354,0.004467949779653351,-0.25235726407555403
Region0R,560,FD,4.800000000000352,B1757,5,5188,0.0317817817817818,0.0169831596302185,0.00467844094905958,-0.18978967764434873
Region0R,560,FD,4.900000000000354,B1757,5,5189,0.0317111228875935,0.0169934640522876,0.0050119451669799215,-0.09065699650259525
Region0R,560,FD,5.000000000000355,B1757,5,5190,0.0319525407760702,0.0170413060118942,0.003996359177094077,-0.3925355236624307
Region0R,560,FD,5.100000000000357,B1757,5,5191,0.0318553847965613,0.0168639227462757,0.004446584410479428,-0.25870802732227327
Region0R,560,FD,5.200000000000358,B1757,5,5192,0.0312879055526114,0.016794735912383,0.0035266544800160275,-0.5321532060311254
Region0R,560,FD,5.3000000000003595,B1757,5,5193,0.0310442795736913,0.0167056762644998,0.002900829905848387,-0.7181768441982826
Region0R,560,FD,5.400000000000361,B1757,5,5194,0.0309250426897486,0.0167557263145498,0.001175431224695645,-1.2310441127674943
Region0R,560,FD,5.500000000000362,B1757,5,5195,0.0310155743979273,0.0167137725961255,0.002453668928471393,-0.8510935037409103
Region0R,560,FD,5.600000000000364,B1757,5,5196,0.0309029617853147,0.0167527821939587,0.0027964856165717047,-0.7491927312606133
Region0R,560,FD,5.700000000000365,B1757,5,5197,0.0310148383677795,0.0167262851086381,0.0016101559131360488,-1.101824086129318
Region0R,560,FD,5.800000000000367,B1757,5,5198,0.0308396631926044,0.0168624506859801,0.0007063311693729733,-1.3704820679989593
Region0R,560,FD,5.900000000000368,B1757,5,5199,0.0312717128893599,0.0167432138020373,0.0013110857499132383,-1.190721393979441
Region0R,560,FD,6.0000000000003695,B1757,5,5200,0.0310744568097509,0.0167476299829241,0.002030024491667696,-0.9770199736759014
Region0R,560,FD,6.100000000000371,B1757,5,5201,0.0311142024377319,0.0167527821939587,0.0018883540541124568,-1.0191308962931702
Region0R,560,FD,6.200000000000372,B1757,5,5202,0.0310590001766472,0.0168094565153389,0.0020523186382726865,-0.970393135369323
Region0R,560,FD,6.300000000000374,B1757,5,5203,0.0311951657539893,0.0166931637519873,0.0014560700065043737,-1.14762545303798
Region0R,560,FD,6.400000000000375,B1757,5,5204,0.0312231348996055,0.0167763351586881,0.002493325149430327,-0.83930586419583
Region0R,560,FD,6.500000000000377,B1757,5,5205,0.0311561561561562,0.0167675027969146,0.0022800210892307193,-0.9027095702055086
Region0R,560,FD,6.600000000000378,B1757,5,5206,0.0311340752517223,0.0168050403344521,0.0021153398364342543,-0.9516603577706475
Region0R,560,FD,6.700000000000379,B1757,5,5207,0.0310950656538892,0.0168043043043043,0.0032899233218350327,-0.602520515226237
Region0R,560,FD,6.800000000000381,B1757,5,5208,0.0309817170111288,0.0168072484248955,0.004544108967604807,-0.22971927603964307
Region0R,560,FD,6.900000000000382,B1757,5,5209,0.0314071424365542,0.0168020962138609,0.003370577990159504,-0.5785462651628887
Region0R,560,FD,7.000000000000384,B1757,5,5210,0.0310862332921156,0.0167652947064712,0.002373293873974639,-0.8749846398076839
Region0R,560,FD,7.100000000000385,B1757,5,5211,0.0315396278631573,0.0167689748572101,0.0013206091964484907,-1.1878905908350705
Region0R,560,FD,7.2000000000003865,B1757,5,5212,0.0311944297238415,0.0167321733498204,0.0018385721493196189,-1.033928351405526
Region0R,560,FD,7.300000000000388,B1757,5,5213,0.0310899134428546,0.0167697108873579,0.002001508707479004,-0.9854961667480978
Region0R,560,FD,7.400000000000389,B1757,5,5214,0.0312076782665018,0.0168631867161279,0.0037073306125041984,-0.47844800990628017
Region0R,560,FD,7.500000000000391,B1757,5,5215,0.030944915503739,0.0168013601837131,0.003494526348929216,-0.5417031535387461
Region0R,560,FD,7.600000000000392,B1757,5,5216,0.0310567920862038,0.0167329093799682,0.0035437385724470744,-0.527075033712574
Region0R,560,FD,7.700000000000394,B1757,5,5217,0.0310531119354649,0.0167755991285403,0.0013365635349359035,-1.183148232972364
Region0R,560,FD,7.800000000000395,B1757,5,5218,0.0310774009303421,0.016676235058588,0.0010310150768469356,-1.2739711858512475
Region0R,560,FD,7.9000000000003965,B1757,5,5219,0.0309552199258082,0.0166865394806571,0.0021698111564420353,-0.9354689943409006
Region0R,560,FD,8.000000000000398,B1757,5,5220,0.0309169463581228,0.0167093564152388,0.0038824119563473586,-0.4264058404209776
Region0R,560,FD,8.1000000000004,B1757,5,5221,0.0308683683683684,0.0167733910380969,0.0051292609193329,-0.05578539834580513
Region0R,560,FD,8.2000000000004,B1757,5,5222,0.0311620443973385,0.0167498380733675,0.0061884482826569985,0.2590534478089444
Region0R,560,FD,8.300000000000402,B1757,5,5223,0.0311841253017724,0.0166909556615439,0.005005298493361879,-0.09263269138447551
Region0R,560,FD,8.400000000000404,B1757,5,5224,0.0312282871106401,0.0167093564152388,0.004224304908183894,-0.32477964453544445
Region0R,560,FD,8.500000000000405,B1757,5,5225,0.0308867691220632,0.0166674026968145,0.0026507776329674484,-0.7925037969152572
Region0R,560,FD,8.600000000000406,B1757,5,5226,0.0312695047989166,0.0166968439027263,0.004388168769159763,-0.2760718231409413
Region0R,560,FD,8.700000000000408,B1757,5,5227,0.0309714125890596,0.0168602425955367,0.004177866357332754,-0.33858330220105975
Region0R,560,FD,8.80000000000041,B1757,5,5228,0.0311311311311311,0.0167638226461756,0.004885639617595905,-0.12820077280502992
Region0R,560,FD,8.90000000000041,B1757,5,5229,0.0310015898251192,0.0168455219925808,0.0050821015018679356,-0.06980333048332846
Region0R,560,FD,9.000000000000412,B1757,5,5230,0.0313534122357652,0.0166769710887358,0.004794630580007274,-0.1552528141871467
Region0R,560,FD,9.100000000000414,B1757,5,5231,0.031013366307484,0.0168352175705117,0.004632539983500342,-0.20343354041543196
Region0R,560,FD,9.200000000000415,B1757,5,5232,0.031231967261379,0.0167042042042042,0.0048682278227079115,-0.13337635325645716
Region0R,560,FD,9.300000000000416,B1757,5,5233,0.0311090502266973,0.0166497379732674,0.006079351974938673,0.2266250438918265
Region0R,560,FD,9.400000000000418,B1757,5,5234,0.0309721486192074,0.0166593063651887,0.007389719569791471,0.61612612357549
Region0R,560,FD,9.50000000000042,B1757,5,5235,0.0308580639462992,0.0166732909379968,0.006705640108135967,0.41278647296838666
Region0R,560,FD,9.60000000000042,B1757,5,5236,0.0313129305776365,0.0166872755108049,0.005207141211515691,-0.032635819547892436
Region0R,560,FD,9.700000000000422,B1757,5,5237,0.0309353471118177,0.0167365895307072,0.006418329303084232,0.3273845832910059
Region0R,560,FD,9.800000000000423,B1757,5,5238,0.0310590001766472,0.0166202967673556,0.006046104874679993,0.21674248765495496
Region0R,560,FD,9.900000000000425,B1757,5,5239,0.0310818171112289,0.0169323735500206,0.005441149212896191,0.03692204310862442
Region0R,560,FD,10.000000000000426,B1757,5,5240,0.0309088500264971,0.0166835953600659,0.0058905439040499415,0.17050266437555642
Region0R,560,FD,10.100000000000428,B1757,5,5241,0.031239327562857,0.0167895837013484,0.0048975805388272306,-0.12465138580073556
Region0R,560,FD,10.20000000000043,B1757,5,5242,0.031067096508273,0.0166894836012483,0.00417739736907394,-0.33872270692526435
Region0R,560,FD,10.30000000000043,B1757,5,5243,0.0312901136430548,0.0167594064652888,0.005580592397753624,0.07837092452926125
Region0R,560,FD,10.400000000000432,B1757,5,5244,0.0311627804274863,0.0166740269681446,0.003327463038745827,-0.5913619973223995
Region0R,560,FD,10.500000000000433,B1757,5,5245,0.0308779367602897,0.0167711829476535,0.006218568335423137,0.2680065027521703
Region0R,560,FD,10.600000000000435,B1757,5,5246,0.0309544838956604,0.016647529882824,0.006946786153171183,0.4844660881173048
Region0R,560,FD,10.700000000000436,B1757,5,5247,0.03117823706059,0.0166784431490314,0.007299208001028789,0.5892219526425333
Region0R,560,FD,10.800000000000438,B1757,5,5248,0.0307417711829477,0.0167351174704116,0.006762503641367208,0.42968891139497517
Region0R,560,FD,10.90000000000044,B1757,5,5249,0.0311326031914267,0.0166791791791792,0.007007643329613414,0.502555619653233
Region0R,560,FD,11.00000000000044,B1757,5,5250,0.0310965377141848,0.0166718188777012,0.007037111329184734,0.5113148546146533
Region0R,560,FD,11.100000000000442,B1757,5,5251,0.0310715126891597,0.0167071483247954,0.00883658891272814,1.046201755366685
Region0R,560,FD,11.200000000000443,B1757,5,5252,0.031092121533298,0.0167468939527763,0.007583268772967937,0.673657784084551
Region0R,560,FD,11.300000000000445,B1757,5,5253,0.0311701407289643,0.016701260083613,0.00685078464492508,0.4559300565029715
Region0R,560,FD,11.400000000000446,B1757,5,5254,0.0310619442972384,0.0166416416416416,0.007341987433027006,0.6019379531121811
Region0R,560,FD,11.500000000000448,B1757,5,5255,0.0311340752517223,0.0166806512394748,0.006598686654373785,0.38099502308828903
Region0R,560,FD,11.600000000000449,B1757,5,5256,0.0310074780663016,0.0167800153094271,0.006079784097196822,0.2267534903573568
Region0R,560,FD,11.70000000000045,B1757,5,5257,0.0310641523876818,0.0167130365659777,0.007085768453515916,0.5257779736170938
Region0R,560,FD,11.800000000000452,B1757,5,5258,0.0310766649001943,0.0167895837013484,0.00798771811857803,0.7938785964819909
Region0R,560,FD,11.900000000000453,B1757,5,5259,0.0310494317847259,0.0167240770181947,0.007958738404981146,0.7852645024069783
Region0R,560,FD,12.000000000000455,B1757,5,5260,0.0311576282164517,0.0167387976211506,0.007258982359938016,0.5772650554349343
Region0R,560,FD,12.100000000000456,B1757,5,5261,0.0313857975622682,0.0167078843549432,0.006362762992420863,0.3108677386418894
Region0R,560,FD,12.200000000000458,B1757,5,5262,0.031153212035565,0.0166821232997704,0.006535317602118251,0.36215884737010545
Region0R,560,FD,12.300000000000459,B1757,5,5263,0.0310913855031502,0.0166813872696226,0.005827346792253525,0.15171759721250686
Region0R,560,FD,12.40000000000046,B1757,5,5264,0.0310435435435435,0.0167019961137608,0.006320302156041202,0.298246439336936
Region0R,560,FD,12.500000000000462,B1757,5,5265,0.0309500677147736,0.0167100924453866,0.006568501429623634,0.37202259605570615
Region0R,560,FD,12.600000000000463,B1757,5,5266,0.0310531119354649,0.0167785432491315,0.007364476998636769,0.6086228788696768
